id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
7158847,Lovely Private Room in Dublin City Center,477735647,Yassine,Dublin City Council,North Inner City LEA-7,53.34835,-6.26612,Private room,105,1,115,2024-09-03,4.71,1,316,46
7161454,"Spacious double ensuite, modern central apartment",1250046,Don,Dublin City Council,North Inner City LEA-7,53.35272,-6.26435,Private room,149,3,141,2024-09-07,1.44,1,36,18
7174484,SMITHFIELD SQUARE SUPER 2 BED SPACIOUS APT  31C..,28534443,Joe,Dublin City Council,North Inner City LEA-7,53.34776,-6.27893,Entire home/apt,411,3,183,2024-08-26,3.24,6,315,39
7176041,Room in Dublin,45472530,Ladislau,Dublin City Council,North Inner City LEA-7,53.35176,-6.26298,Private room,105,1,1,2024-09-08,1,1,81,1
7192680,"Lovely 2 bedroom house in Stoneybatter, Dublin 7!",17010989,Di,Dublin City Council,North Inner City LEA-7,53.3517598,-6.285212634,Entire home/apt,300,5,9,2024-08-19,0.53,1,112,5
7195965,Double room in a cozy apartment in the city centre,216927049,Marcelina,Dublin City Council,North Inner City LEA-7,53.35885173,-6.257919698,Private room,141,1,69,2024-09-01,4.5,1,71,47
7201206,Central elegant apartment,4436962,Andreas,Dublin City Council,North Inner City LEA-7,53.35005679,-6.2809778,Entire home/apt,450,2,12,2024-08-18,0.74,1,169,9
7214409,Liffey View Suite,465144886,Aidan,Dublin City Council,North Inner City LEA-7,53.3482069,-6.256320924,Private room,100,1,50,2024-08-08,1.85,13,310,15
7214457,Apartment in Dublin 01,505329584,Leevin,Dublin City Council,North Inner City LEA-7,53.35532398,-6.255479614,Entire home/apt,112,4,3,2024-09-01,0.27,11,39,3
7225846,"Private Room in Dublin - Double Bed, Shared Toilet",225732511,Gardiner,Dublin City Council,North Inner City LEA-7,53.35859,-6.25955,Hotel room,168,1,16,2023-04-16,0.25,12,247,0
7231592,Spires Studio,102883098,Jiang,Dublin City Council,North Inner City LEA-7,53.3502871,-6.25804,Entire home/apt,249,2,11,2024-08-20,2.14,3,59,11
7236053,Luxury Apt in Dublin City Centre,26554200,Aidan,Dublin City Council,North Inner City LEA-7,53.3546,-6.26094,Entire home/apt,350,2,142,2024-08-25,1.45,1,155,2
7256368,2-Bed Flat in Dublin's Vibrant Center,457717158,James & Co,Dublin City Council,North Inner City LEA-7,53.35587,-6.25868,Entire home/apt,211,2,29,2024-08-25,3.19,10,120,29
7256645,Nice Apt in Dublin City Center.,314213027,Ahmed,Dublin City Council,North Inner City LEA-7,53.35331,-6.25871,Entire home/apt,200,1,42,2024-09-06,0.73,1,275,18
7258209,Spacious City Centre Apt - O'Connell Street Area,126117711,Roisin,Dublin City Council,North Inner City LEA-7,53.35453,-6.25734,Entire home/apt,332,2,23,2024-08-21,1.01,2,154,14
7258749,Large 2 bed apartment FREE Parking and Fast WIFI,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.3479,-6.27796,Entire home/apt,216,14,25,2024-08-13,0.85,82,18,11
7259528,1 Spacious bed Apart City Centre,44471479,Marie,Dublin City Council,North Inner City LEA-7,53.35002,-6.27978,Entire home/apt,170,5,85,2024-08-21,1.2,4,58,14
7271258,Upscale Relaxing Apartment in Inner City Center,526772,Liam,Dublin City Council,North Inner City LEA-7,53.34828,-6.27819,Entire home/apt,230,2,520,2024-09-08,5.32,17,85,66
7271304,"No.4 The Kingfisher, Double bed en-suite room",60193864,Gillian,Dublin City Council,North Inner City LEA-7,53.35146942,-6.26244717,Private room,122,2,110,2024-08-29,5.92,12,217,73
7292117,The Kingfisher. double and single (Sleeps 3)No.2,60193864,Gillian,Dublin City Council,North Inner City LEA-7,53.35204888,-6.264373954,Private room,143,2,20,2024-09-01,9.68,12,205,20
7298388,Private room in Dublin City centre.,463910904,Ana,Dublin City Council,North Inner City LEA-7,53.35148,-6.2507,Private room,119,2,21,2024-09-02,0.84,1,3,6
7302230,Cosy 1-Bedroom apartment In Dublin 7,483024454,Lucas,Dublin City Council,North Inner City LEA-7,53.34722,-6.27729,Entire home/apt,174,14,11,2024-08-18,2.17,60,223,11
7320562,"Trendy, Tranquil & Spacious in the City Center",526772,Liam,Dublin City Council,North Inner City LEA-7,53.34685,-6.27869,Entire home/apt,405,2,564,2024-09-09,5.65,17,20,78
7325846,Cozy room in Dublin City centre,201758339,Maria,Dublin City Council,North Inner City LEA-7,53.3572962,-6.2584481,Private room,91,1,12,2024-09-08,7.66,1,6,12
7326322,Dublin City Centre Home from Home,12825928,Yasmin,Dublin City Council,North Inner City LEA-7,53.34759,-6.27374,Entire home/apt,375,2,13,2024-08-25,0.72,1,5,6
7326674,Parnell House,502847206,Karina,Dublin City Council,North Inner City LEA-7,53.34966012,-6.269139536,Entire home/apt,253,1,131,2024-09-08,7.15,1,69,87
7328652,The Malton Suite-Historic City Centre Apartment,261939475,Henrietta Suites,Dublin City Council,North Inner City LEA-7,53.35169,-6.27054,Entire home/apt,389,1,27,2024-08-19,0.46,8,187,15
7330901,Mary St House 2,539365797,Willie,Dublin City Council,North Inner City LEA-7,53.348678,-6.26781,Entire home/apt,426,1,57,2024-08-31,8.51,3,80,57
7334062,The Gardiner Suite-Historic City Centre Apartment,261939475,Henrietta Suites,Dublin City Council,North Inner City LEA-7,53.35141,-6.27052,Entire home/apt,349,1,19,2024-06-30,0.3,8,178,8
7340208,The Shannon Suite-Historic City Centre Apartment,261939475,Henrietta Suites,Dublin City Council,North Inner City LEA-7,53.35166,-6.27036,Entire home/apt,369,1,23,2024-06-27,0.37,8,189,5
7344109,Very Central 2bed apartment fast reliable WIFI & T,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.34812,-6.26464,Entire home/apt,211,14,268,2024-09-05,2.6,82,56,13
7353658,Modern Wellington Quay - Temple Bar 1 Bed Apt,234243,Johnny,Dublin City Council,North Inner City LEA-7,53.34631067,-6.2673827,Entire home/apt,264,2,192,2024-08-21,1.93,38,337,71
7360430,Bright Spacious City Centre APT*Reliable FAST WIFI,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.34948,-6.27063,Entire home/apt,2620,14,36,2024-01-15,1.04,82,21,6
7364205,Modern Central Apartment w/balcony near Temple Bar,45610787,Laura And Diego,Dublin City Council,North Inner City LEA-7,53.35017,-6.26356,Entire home/apt,186,3,18,2024-08-24,3.97,5,13,18
7376095,"Luxury, spacious place on the heart of Dublin",383007150,Guilherme,Dublin City Council,North Inner City LEA-7,53.35099857,-6.267676292,Entire home/apt,250,1,7,2024-08-18,0.34,2,69,2
7385104,L’Arachide Dublin Cozy Retreat!,481758268,Mustafa,Dublin City Council,North Inner City LEA-7,53.34784535,-6.26253604,Entire home/apt,176,1,27,2024-09-02,5.33,2,15,27
7392224,Temple Bar neighbour Tranquil Garden View 1 bed,70154490,R Gar And G,Dublin City Council,North Inner City LEA-7,53.34814,-6.26414,Entire home/apt,150,4,35,2024-08-07,1.04,58,216,7
7392797,In the heart of Dublin,177833932,Anna,Dublin City Council,North Inner City LEA-7,53.34792,-6.2628,Entire home/apt,226,3,3,2024-04-14,0.2,16,4,1
7394873,Temple Bar Rooms,247178939,Hiphipstay,Dublin City Council,North Inner City LEA-7,53.34619904,-6.26761007,Private room,162,1,27,2024-09-09,5.06,5,144,27
7397953,"No.8 The Kingfisher, w/ Kitchen ( Sleeps 3)",60193864,Gillian,Dublin City Council,North Inner City LEA-7,53.35319,-6.26285,Private room,147,2,42,2024-08-28,6,12,182,42
7408054,RiverView Suite - Templebar Rooms,247178939,Hiphipstay,Dublin City Council,North Inner City LEA-7,53.34703139,-6.266916314,Private room,216,1,103,2024-08-28,1.63,5,154,35
7419724,Authentic Dublin Experience in Stunning Location,122103920,Dara,Dublin City Council,North Inner City LEA-7,53.34638536,-6.276910901,Private room,250,2,60,2024-09-06,2.41,1,131,27
7423781,"Dublin City Centre: Central, Spacious Location",88500418,Alan,Dublin City Council,North Inner City LEA-7,53.35143,-6.25386,Entire home/apt,171,15,96,2022-11-09,1.02,2,315,0
7450614,Centrally located studio flat,46647780,Elaine,Dublin City Council,North Inner City LEA-7,53.35958,-6.25314,Entire home/apt,85,60,21,2024-06-29,0.56,14,17,3
7452349,Tha Llama Room,478376442,Leonardo,Dublin City Council,North Inner City LEA-7,53.35030908,-6.277115703,Private room,79,2,28,2024-09-09,1.54,1,19,16
7452399,"Pleasant, city center with a nice view.",526742094,Gabriela,Dublin City Council,North Inner City LEA-7,53.34769,-6.28158,Private room,115,3,30,2024-08-25,2.44,1,71,29
7454244,Distillery Apartment One,419447437,Lauren,Dublin City Council,North Inner City LEA-7,53.36236081,-6.248088883,Entire home/apt,350,2,8,2024-09-08,6,5,292,8
7456824,Central 1-BED APT Fast Reliable WIFI*work remotely,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.35715,-6.25951,Entire home/apt,185,14,101,2024-09-03,1.35,82,37,24
7466111,Cosy 1bed apartment with nice patio and Fast WIFI,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.35689,-6.25986,Entire home/apt,185,14,119,2024-08-27,1.54,82,68,20
7471539,One bedroom apartment - Central location,46647780,Elaine,Dublin City Council,North Inner City LEA-7,53.35781,-6.25161,Entire home/apt,99,60,143,2024-07-17,1.69,14,17,6
7494234,Small but quaint townhouse & 3 Walls Gallery,10753647,Kathryn,Dublin City Council,North Inner City LEA-7,53.35238266,-6.289411068,Private room,80,4,18,2024-09-04,0.24,1,71,6
7497414,Double Bedroom in Smithfield (LGBTQ+ Friendly),854220,Declan,Dublin City Council,North Inner City LEA-7,53.35167964,-6.273984276,Private room,101,2,111,2024-09-09,6.16,1,59,71
7503714,Fully Renovated 2bed on1st floor,465665833,Diogo,Dublin City Council,North Inner City LEA-7,53.358568,-6.262132,Entire home/apt,180,1,47,2024-09-01,9.72,25,152,47
7520413,Cosy Double Bedroom In Dublin 7,483024454,Lucas,Dublin City Council,North Inner City LEA-7,53.34608,-6.26952,Private room,98,14,16,2024-08-28,0.78,60,227,12
7530931,Cheerful Red Brick Double Room in the City Centre,23103720,Niall,Dublin City Council,North Inner City LEA-7,53.35086,-6.27196,Private room,82,1,214,2024-09-08,7.71,1,63,92
7531892,Georgian Townhouse Grand Apartment,125150723,Kevin,Dublin City Council,North Inner City LEA-7,53.35072,-6.25541,Entire home/apt,583,2,146,2024-08-26,1.73,6,214,23
7539633,BEST LOCATION/TEMPLE BAR! CITY CENTER w/ELEVATOR!,30532557,Eibhlin,Dublin City Council,North Inner City LEA-7,53.34828,-6.26166,Entire home/apt,162,1,187,2024-08-20,4.96,2,69,26
7539744,2 bed Apartment in City Centre,465362533,V.,Dublin City Council,North Inner City LEA-7,53.35221,-6.25774,Entire home/apt,286,3,53,2024-06-30,2.06,1,42,7
7542897,Lovely place in the city center,475089451,Suhair,Dublin City Council,North Inner City LEA-7,53.35292223,-6.261777671,Entire home/apt,336,2,1,2024-08-26,1,2,258,1
7544152,*STYLISH 1 BED MEZZANINE APT IN GEORGIAN BUILDING*,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.35507,-6.25926,Entire home/apt,2670,14,12,2023-12-30,0.46,82,41,4
7551377,Bright Spacious Mezzanine Apartm,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.3561375,-6.258765,Entire home/apt,2586,14,10,2024-02-03,0.64,82,39,5
7560630,Talbot Coach House,125150723,Kevin,Dublin City Council,North Inner City LEA-7,53.350933,-6.255561,Entire home/apt,970,2,133,2024-08-14,1.48,6,222,22
7561591,Bright & Spacious 1 bed in The City Centre,177833932,Anna,Dublin City Council,North Inner City LEA-7,53.34830103,-6.258842531,Entire home/apt,198,4,10,2024-06-26,0.48,16,264,3
7571116,GREAT CITY CENTRE LOCATION SPACIOUS 2 BED APT,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.35442,-6.26122,Entire home/apt,2700,14,10,2023-11-03,0.36,82,40,1
7572709,Cosy 1bed very central location,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.35519,-6.25803,Entire home/apt,2766,14,7,2024-02-19,0.31,82,42,2
7574792,Double Bedroom with 2 cats sleeping on your face,441686258,Shane,Dublin City Council,North Inner City LEA-7,53.35978,-6.24513,Private room,179,2,2,2024-06-18,0.22,23,63,2
7575149,Georgian Townhouse Loft Apartment,125150723,Kevin,Dublin City Council,North Inner City LEA-7,53.35072,-6.25541,Entire home/apt,1027,2,98,2024-08-04,1.27,6,221,24
7576701,Lovely 1bed apartment with patio views over Dublin,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.35548,-6.25804,Entire home/apt,2817,14,9,2024-04-07,0.42,82,40,4
7577893,Bright Citycentre 2Bed apt in Georgian Building,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.35463,-6.26064,Entire home/apt,2731,14,6,2023-11-24,0.33,82,40,1
7579902,Apartment in Dublin 7,20157156,Debbie,Dublin City Council,North Inner City LEA-7,53.34736334,-6.274791032,Entire home/apt,193,2,54,2024-09-10,5.08,1,197,54
7586899,"Full Apt - Location, Location, Location",28725860,Rhonda,Dublin City Council,North Inner City LEA-7,53.35250876,-6.258974969,Entire home/apt,325,2,1,2024-03-18,0.17,1,190,1
7587320,City Centre apartment sleeps 3 people & parking,75080927,Liz,Dublin City Council,North Inner City LEA-7,53.34845,-6.2768,Entire home/apt,165,4,9,2024-08-29,2.35,3,238,9
7589060,Central 1bedroom flat with small patio & fast WIFI,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.35636,-6.25878,Entire home/apt,2731,14,5,2023-10-20,0.23,82,40,2
7590197,Central Lovely Studio with Kitchen and Desk,470335971,Ionut,Dublin City Council,North Inner City LEA-7,53.35455,-6.25718,Entire home/apt,217,12,4,2022-12-16,0.16,7,359,0
7591001,Lovely Central 1-Bedroom Condo,470335971,Ionut,Dublin City Council,North Inner City LEA-7,53.35464,-6.25721,Entire home/apt,199,3,3,2022-11-20,0.13,7,262,0
7591090,1Bed Flat 5min to O'connell St.,470335971,Ionut,Dublin City Council,North Inner City LEA-7,53.35431,-6.25545,Entire home/apt,202,3,6,2022-11-06,0.24,7,331,0
7595241,Central Studio 5 min to O'connell Street,470335971,Ionut,Dublin City Council,North Inner City LEA-7,53.3549,-6.2551,Entire home/apt,221,5,3,2022-12-14,0.13,7,76,0
7605141,Cozy Entire Apartment Dublin City Centre,507880708,Brian,Dublin City Council,North Inner City LEA-7,53.34706229,-6.274883939,Entire home/apt,208,3,163,2024-09-11,9.31,2,140,105
7607817,1 Bedroom Apartment in Dublin 1,441686258,Shane,Dublin City Council,North Inner City LEA-7,53.35465823,-6.259638691,Entire home/apt,231,2,3,2023-12-08,0.25,23,49,3
7608035,Georgiou's 1 Bedroom Apartment,441686258,Shane,Dublin City Council,North Inner City LEA-7,53.35257647,-6.259572946,Entire home/apt,231,2,3,2024-03-03,0.33,23,74,3
7619998,Fabulous 1 Bedroom Apartment,530223520,Ace York,Dublin City Council,North Inner City LEA-7,53.35438787,-6.261307662,Entire home/apt,231,2,2,2024-02-11,0.27,9,79,2
7625979,Stylish 1 bed Apartment in Dublin 7,483024454,Lucas,Dublin City Council,North Inner City LEA-7,53.35002,-6.27432,Entire home/apt,207,5,28,2024-08-25,2.02,60,279,27
7630788,Smithfield Square,39796077,Max,Dublin City Council,North Inner City LEA-7,53.347844,-6.276841,Entire home/apt,185,2,89,2024-08-29,5.72,1,58,63
7642454,Cosy Studio Apartment In Dublin 7,483024454,Lucas,Dublin City Council,North Inner City LEA-7,53.34713411,-6.275077776,Entire home/apt,166,3,14,2024-09-07,1.55,60,245,14
7647930,Spacious city-centre apartment,14921352,Rebecca,Dublin City Council,North Inner City LEA-7,53.34832,-6.27353,Entire home/apt,190,28,6,2024-07-29,0.48,1,49,4
7660370,Cosy 2 bedroom cottage in Dublin City Centre,10949970,Suzanne,Dublin City Council,North Inner City LEA-7,53.34876,-6.27485,Entire home/apt,180,14,9,2024-07-14,0.44,1,299,7
7663623,City Centre Living in the Cool Smithfield Area.,41947241,Paul,Dublin City Council,North Inner City LEA-7,53.34795,-6.27588,Entire home/apt,136,7,42,2024-08-24,1.55,8,222,29
7663792,"Room in Stoneybatter Place, Dublin",590140307,Gemma,Dublin City Council,North Inner City LEA-7,53.3509,-6.2835,Private room,131,1,1,2024-07-21,0.56,1,58,1
7667712,Corporate Rental in Smithfield,513549131,Fitzclarence,Dublin City Council,North Inner City LEA-7,53.34943019,-6.276499876,Entire home/apt,150,21,11,2024-09-08,1.05,1,76,11
7677226,Quiet town house in the centre of Dublin city.,81110539,Malachy,Dublin City Council,North Inner City LEA-7,53.34937,-6.27474,Entire home/apt,168,15,172,2024-08-04,1.73,1,145,5
7692164,Classic Gem in Smithfield Village,243874217,Kathryn,Dublin City Council,North Inner City LEA-7,53.34953,-6.27708,Entire home/apt,178,1,50,2024-02-01,0.74,1,286,2
7692694,Idyllic Apartment in Dublin's Italian District,74209560,Diarmuid,Dublin City Council,North Inner City LEA-7,53.34736,-6.26583,Entire home/apt,178,14,47,2024-09-08,3.35,13,50,37
7692900,Georgian Luxury Apartment with 4 Poster Bed,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.3502787,-6.2697389,Entire home/apt,258,14,31,2024-08-27,1.62,82,35,24
7693932,#4 Guinness House - River Quays,545448196,Colin,Dublin City Council,North Inner City LEA-7,53.34658,-6.27662,Entire home/apt,386,2,33,2024-09-07,7.92,1,301,33
7695597,"Real City Center,New Renovation,Spire View,Amazing",59920509,Clark,Dublin City Council,North Inner City LEA-7,53.3488,-6.26891,Entire home/apt,133,14,170,2024-09-02,1.86,5,268,11
7705110,Sunny 1-Bed Apartment in Dublin 1,483024454,Lucas,Dublin City Council,North Inner City LEA-7,53.34816,-6.26845,Entire home/apt,182,14,13,2024-09-02,3.25,60,249,13
7706302,Modern One-Bed Apartment in Dublin City Centre,74209560,Diarmuid,Dublin City Council,North Inner City LEA-7,53.34633,-6.26738,Entire home/apt,248,14,147,2024-09-06,4.35,13,39,50
7707088,Entire flat in City Centre,485080326,Abidin,Dublin City Council,North Inner City LEA-7,53.35141,-6.26549,Entire home/apt,150,2,69,2024-09-09,3.19,1,49,66
7709781,Great City Centre Apartment,444173373,Shiam,Dublin City Council,North Inner City LEA-7,53.3502401,-6.2693482,Entire home/apt,127,1,13,2024-08-27,5.91,1,36,13
7715358,Central 1 bed Apartment in Dublin 7,483024454,Lucas,Dublin City Council,North Inner City LEA-7,53.34795102,-6.271725247,Entire home/apt,126,14,26,2024-09-07,1.42,60,254,22
7728520,Central one bedroom apartment * fast WIFI & TV,31284582,Paul,Dublin City Council,North Inner City LEA-7,53.35265,-6.26841,Entire home/apt,187,14,18,2024-08-19,0.87,82,6,10
7732906,"[One Bed Apt + sofa bed]
 350 steps to temple bar",497985643,Stefano,Dublin City Council,North Inner City LEA-7,53.34763741,-6.266169252,Entire home/apt,189,2,51,2024-09-08,4.17,3,64,50
7759733,The Old Distillery - Historic Pad Central Dublin,8116979,Veasna,Dublin City Council,North Inner City LEA-7,53.34810885,-6.273252904,Entire home/apt,149,1,85,2024-08-26,4.35,9,113,57
7777001,"Lovely modern 2 - bedroom apartment, in Dublin 1",376272590,Sovay,Dublin City Council,North Inner City LEA-7,53.349903,-6.267653,Entire home/apt,130,15,20,2024-09-08,0.54,1,137,6
7781066,Flat in Dublin 7,38569957,Stefano,Dublin City Council,North Inner City LEA-7,53.35151896,-6.274071292,Entire home/apt,95,3,4,2023-09-21,0.23,1,1,2
7786669,En-suite Spacious Room in the city center,567101429,Alex,Dublin City Council,North Inner City LEA-7,53.35199,-6.27867,Private room,80,1,29,2024-08-28,6.54,2,252,29
7787635,Cozy Central - Golden Flat,49604187,Augusto,Dublin City Council,North Inner City LEA-7,53.35281,-6.27039,Entire home/apt,173,2,40,2024-09-02,5.91,2,130,40
7793972,"Cozy and luxurious apartment, central location!",353101177,Ronan,Dublin City Council,North Inner City LEA-7,53.35128,-6.26809,Entire home/apt,161,1,41,2024-08-31,1.47,4,298,25
7814088,Newly decorated home citycentre,219318723,Chris,Dublin City Council,North Inner City LEA-7,53.3489023,-6.275166066,Entire home/apt,360,2,1,2024-08-26,1,2,85,1
7815048,Dublin city centre 1 bed Distillery Smithfield,177833932,Anna,Dublin City Council,North Inner City LEA-7,53.34848,-6.27138,Entire home/apt,175,4,48,2024-08-25,1.81,16,23,26
7815454,Newly decorated house near city centre,219318723,Chris,Dublin City Council,North Inner City LEA-7,53.34862,-6.27567,Entire home/apt,356,2,169,2024-08-31,2.38,2,79,35
7823878,Cosy Cottage in Smithfield,120909523,Danielle,Dublin City Council,North Inner City LEA-7,53.34897,-6.27341,Entire home/apt,241,2,12,2024-09-01,1.29,1,8,12
7831950,Central 1 Bed Apartment in Dublin 1,483024454,Lucas,Dublin City Council,North Inner City LEA-7,53.351,-6.2504,Entire home/apt,157,3,20,2024-08-31,2.33,60,284,20
7834781,1 Bedroom Apartment in Convenient Location,37345570,Kieran,Dublin City Council,North Inner City LEA-7,53.34992,-6.25371,Entire home/apt,242,60,84,2024-09-08,3.29,11,364,53
7835512,Cozy room in the heart of Dublin,568362455,Aanya,Dublin City Council,North Inner City LEA-7,53.35602,-6.25116,Private room,88,1,2,2024-09-08,2,1,330,2
7837276,This room located perfect in dublin city centre,465029565,Altantuul,Dublin City Council,North Inner City LEA-7,53.3492127,-6.267726735,Private room,84,1,50,2024-09-07,3.55,2,29,28
